customer_satisfaction,competitor_pricing,sales_channel,consumer_confidence,brand_image,promotion_effectiveness,economic_conditions,population_variables,Season,advertising_spend,Sales
3.8415438640119737,79254.24394826675,Web,0.06039273439897783,0.5099639027425658,0.02100629720605387,0.1440450179100192,1,Summer,5078.656049954668,5441.143584856923
4.602769055975641,64617.35353680231,Call center,0.28338585374948566,0.10448032098686218,2.0584203494241935,0.5353020745396262,1,Rainy,5466.836534335991,6388.528172650585
4.5537447297525215,41763.97286181043,Call center,0.8603201676891292,-0.7944177407537353,0.8473066211974923,-1.259719682045739,2,Rainy,6363.231014479624,4532.019886753347
2.3919892769756466,81490.46981314213,Call center,-0.8481439439368208,0.2540070313517905,0.6099835167185781,-0.8459072324254137,1,Summer,4958.2841360100065,5832.061766369306
7.635197563146525,66226.21900124254,Web,0.28846481275313635,-1.5360378823957148,-0.2295060517906427,0.3127108158502825,0,Rainy,5738.064497062977,4014.140947515081
4.556216405541887,19296.736295655646,Agent,-1.2846877709840856,1.0608821741205072,0.8978766218518266,-3.5219560380224215,2,Summer,6926.933242602659,1838.882860188818
6.639703515281043,44264.99199079191,Agent,1.6785778057491998,-1.0558137393044302,-0.6108141807161303,-0.19430463147448632,0,Summer,4393.593971475638,5276.5805129462115
8.789460615983645,51562.616632301906,Call center,-1.7718987045059977,-0.38767621312107264,-1.5677456034173256,-0.7514697807789255,0,Summer,5657.191373529387,3629.7613244086506
5.761056950431562,71788.00467576031,Call center,1.269911181560738,0.0893980320268049,0.8233194704539784,0.40944524775981306,1,Summer,5257.73561496415,5925.992544102589
7.008928175626645,44430.061690034476,Call center,1.2184489947302986,0.31503306005074155,0.011329858479788093,-0.2254908740312789,1,Rainy,6186.786182781562,4933.7390852951485
6.105115811387472,59594.29665413539,Agent,-0.6321020596975553,0.4808691129417227,0.7531230730533895,-0.45632473934607887,2,Rainy,4133.447968509592,6919.774914807306
5.510373774219334,77774.51862843258,Call center,0.42298140331461487,0.5517690415701182,0.5998861663686592,-1.2608317469692878,2,Rainy,4470.432431923191,4394.266038678821
6.893274920904144,56521.96197298174,Web,0.9338645322455583,-0.3150825608169428,-0.5278635709067441,-0.02833475728762717,0,Rainy,6348.926468904894,4227.718620624879
1.4474404530728022,47344.98959406332,Web,0.7107871434787814,1.6488803185981302,-0.8455969984719247,-0.9341623056525159,0,Rainy,3107.232484809348,1340.1527819279522
7.305032875346528,61779.389856011476,Web,-2.5063648757361285,-0.9709841038502197,0.44956056834419134,-0.2535918990244686,1,Rainy,3653.7951802590014,2024.0344598112501
7.905833236960559,57719.65839075889,Call center,0.3122711522056916,0.11536067130296594,1.9262370799200028,-0.6196954384404999,0,Summer,5495.035075449515,3695.701226676946
1.0133156764275606,54761.45440176262,Call center,-0.019726469496732478,-0.45985977589627314,-0.8862718999581738,-0.43584092461596513,2,Rainy,6886.36696472814,5304.890464158772
3.445211981792209,59831.65559746685,Web,0.6180440985376374,1.2770099654862466,-1.0940604382788541,-1.8377908096068325,1,Rainy,4337.6819737202395,1796.3819017674532
3.1730663881344565,66977.07619686927,Call center,-0.40568626897331234,0.976725356521299,-0.06744660570032879,-0.37822373179663515,2,Rainy,4250.837176087012,3931.7679632563636
7.688693303207357,40907.55196692288,Agent,-0.7972643404848796,0.0740983167578715,-0.7598652111751364,-0.8292443259907514,0,Rainy,4872.725239451799,4767.358033251305
4.218570339477175,33979.444477296376,Call center,0.12250325518662475,-1.1178377478992936,-0.03131105910844924,0.03225333752132102,2,Summer,3159.081866301195,2404.3672631505233
5.969577518699247,76262.75030196016,Call center,-0.39593624643285685,0.7928671654245822,0.6046705658150776,-0.6564253415740111,1,Summer,6059.50556631387,5215.963053695516
5.021952745949803,,Agent,1.2189478563301033,,-0.34182626503217617,0.26991508891789806,0,Rainy,6104.398896746071,5975.870279813538
5.8210386581700675,65772.91102825374,Agent,-0.9465854143284083,-0.22628124936033608,0.2987279142696381,0.6827789230947433,0,Summer,4411.596123302865,7222.8382347412735
6.301351150771234,,Call center,-0.602876438309629,,-1.0782271564738526,0.7316000325184469,1,Summer,4852.8333454819,4558.371850609714
4.07267717001725,62565.48622270389,Call center,0.18250897812582229,1.5004935929007057,-1.5374784256852887,0.16067343268734366,0,Rainy,6824.304683395709,5832.410173434877
6.70102907716097,51188.73994988661,Agent,-0.7312352378590974,0.06959897592996529,0.29360968463021664,-0.054725023431271884,2,Summer,4195.713436652955,5270.107896153086
0.17163409153716103,49677.45025885591,Agent,-0.47230089723866087,1.6497241300867918,0.020707600480590144,-2.671067599690444,1,Rainy,5494.860976574466,4347.059227737338
8.442360119803384,74643.96650486549,Web,0.8850526957555923,1.3073430758857514,0.6250334028231741,2.739644045735541,1,Rainy,4070.677550118636,5402.120313886912
4.949806482821677,54064.33058685415,Call center,0.04603684524081263,0.2715668848804068,-1.2184236746485309,0.4538872067245242,1,Rainy,2669.337213522704,3744.418902554568
3.4579128888498145,36390.517423578705,Call center,-0.3602828536655399,-1.0402253781714854,0.5725863893959214,-0.6307521682019224,1,Rainy,5520.581676712673,2637.378826988376
5.485886396761925,46162.50767007408,Call center,-1.694742309654801,-0.31587436292949045,-0.2220645188126211,-2.353797482260503,0,Summer,3512.9191935735907,1554.0362332411023
4.714661040709984,,Call center,0.225508113610125,,1.4276638097710121,1.615050561094402,1,Summer,5411.0816988535125,6066.836422088024
4.048831178900203,61646.43402044799,Call center,0.8601611396904768,0.651999882721661,-1.3554197105977865,-0.03737408941864404,1,Summer,4341.677452254391,5486.842467276972
6.701657054208767,75247.61844899606,Call center,-0.33671026407298976,-0.8751829843507825,1.3985548135232624,-1.417169279159108,1,Summer,5319.025686883494,5128.704940146368
3.514209774995365,66142.39725374445,Call center,0.23167909049612098,-0.2541319228146147,0.9126052341133719,-1.504717847740023,2,Summer,2352.8764263931157,4143.582074394438
4.760796688603795,60072.59711308985,Call center,-2.0212020960889117,0.6703360578110616,0.786548645946092,-1.4567055321585773,1,Rainy,6085.385481737974,3782.8663334744524
5.233246896432884,49923.52051504143,Call center,-1.6067163459842178,0.6050044815450104,-0.9165775798447428,-1.027396316368907,1,Summer,4281.757053320687,4155.742419254155
2.7921573151571524,49845.648072649936,Agent,2.4918727711457267,-0.42127307285324034,1.7617321027728123,-0.6562966347002555,1,Summer,7607.757016192672,6261.565683012817
4.889867543210677,63277.7657355477,Agent,-1.0993139176090745,-0.4812436493579757,0.5403591151811571,-0.8270971241233038,0,Rainy,3616.606612664202,5769.136543945562
8.239312237366397,,Agent,-0.4548055737643873,,-0.003691098968132829,-0.5661247348548765,0,Rainy,4296.309767621804,4413.10322387292
6.122759959255715,41677.881651359785,Call center,-1.5330083964645103,0.2489418124343013,1.498727012261613,0.7798054682642871,2,Summer,5590.909760674113,4637.786369874761
6.707692984200842,50860.72593266285,Call center,1.1935789346086962,1.224374736115633,1.1305928545420532,0.44762860290578094,0,Summer,5294.273638228797,4621.413212830312
6.228696149546875,61267.40887246633,Web,-1.36213964574558,-0.7352893199432393,-0.7943170888043439,-0.03879017034402177,2,Summer,5090.705025546946,4034.6456560664324
7.295263200285023,,Web,-0.7380945254274786,,-0.05435291687612239,-0.5208566640260267,0,Rainy,5691.70001002425,3322.613537135463
5.266448854524622,62219.63113110459,Call center,0.42124456292928886,0.3627249137760571,-0.07890570221741389,1.4275530205464455,1,Summer,5970.401084172215,5925.342213364679
3.752522737854569,35783.86392737045,Agent,1.9235103343383673,-0.5265823893056827,-0.8224975684404299,1.2743163034714362,1,Summer,10000.0,7697.606857569116
5.959152634459496,56237.45577659534,Web,0.1650902855117679,-0.6687196575796579,-0.08844466066420542,-1.6949756788872377,2,Summer,7077.39128457438,2509.177168691993
6.597835901206173,49318.530919815115,Call center,-0.40191256053774016,1.5424954402608084,0.2438878684023794,0.1552675705517476,1,Summer,5713.980972896019,4956.828614358019
6.11554478060141,40475.67604911847,Call center,1.6940610054709948,-0.4739402737146003,0.05894579716958134,-0.49378176239641736,1,Rainy,5864.241619460502,4276.352756851314
5.638380074718736,60237.340531335874,Call center,-0.3556851399291167,-0.7373741449988573,0.23253848278998418,0.6946375937219793,2,Summer,5261.030820794883,6579.076052440518
3.799681390321159,46331.583377172225,Agent,0.13954792099478536,0.7245978259682503,0.5511374973361844,0.568149490455954,1,Rainy,3900.736059697932,5592.857914885988
4.358745414975975,61361.53960628828,Agent,-0.8877117008809092,-0.7549201949877559,1.9932526433897266,2.08503074868124,0,Rainy,5451.215114236704,8217.378721314833
5.614144115003486,,Agent,-0.9632036573422423,,-1.0550605691005706,-0.01485295503259346,1,Summer,6633.664716102616,6426.268877747435
4.257110092384736,37505.1078052227,Agent,-0.07167824899007472,0.008162523186121156,0.15869127274529116,0.37727891604241015,0,Summer,4661.169547465504,5340.365185664168
7.021723980991132,58637.398129482055,Web,-1.439041939508046,-0.28243006559577977,1.4700813908441162,-1.1468657431278892,1,Summer,4933.3539828098865,2680.400504106258
4.887255901515691,53100.31524521431,Call center,0.8748682847915913,-0.17622128430266096,-0.09487218613554124,-0.5467524824494048,1,Rainy,5566.384922199036,3385.835346765588
5.077702176115498,41817.52753187732,Call center,0.32075410956812644,-1.6136499969908513,2.1792448485439353,-0.5606406417625919,1,Summer,4216.053221105709,4325.157227559523
2.1988495732525135,73949.68928185556,Agent,0.012838980926641458,-1.0237977695376825,1.7261812392758464,-0.014247856368325911,1,Rainy,4851.174422021724,7603.19093369363
2.4583110613823793,48843.618838655704,Call center,0.44857023881764907,-1.2015225213936847,-1.4983163899344114,1.3152291153477176,2,Summer,6548.308540836591,4961.578301708375
3.5828442242814535,69372.77339128137,Call center,2.08564149368509,-1.6472064138059357,-0.6331619259203904,-0.697255282881304,1,Summer,3620.5076629683967,3602.3177148542118
3.818145546652306,63443.26022652187,Call center,-1.741454690752403,0.9739441086511323,-1.2970313634133945,0.9345872142032217,0,Summer,3063.2001444641664,5433.344837327206
5.3510256869658175,62765.24697980055,Web,0.20675589996981675,-0.4749119250446821,0.6881573490658002,0.20760509746942127,1,Summer,2879.592519519481,2847.665203918912
6.008953309174008,43424.86148477245,Call center,0.25598673544061123,-0.6689892428898245,-0.3172294117603474,-1.3722694157580715,0,Summer,5888.278276949991,2785.193077554005
7.023191668405399,55642.712074784715,Call center,1.5781076085323373,-0.026524733297495863,-0.06971468645215652,0.3550563938811812,0,Summer,5478.423166616425,4569.899561894744
5.964793525658516,40806.5535741409,Call center,-0.5174804647224353,1.3364391905291444,0.6495894097983599,-0.0020415439723534064,2,Summer,6094.103530376621,3881.1038406596504
4.624370162934534,47657.19254252861,Call center,-0.12535900659401253,-0.2105355139155594,-0.24410235401035515,-0.7196211085596477,2,Summer,6110.747723263996,4971.2158401114275
7.02042136605732,45722.51736418528,Call center,-0.6593541544345666,0.7400192212278733,-1.00584465810272,-0.45256751132416134,1,Rainy,6739.140640930006,4601.3873297255805
4.205630873755844,42939.724904742536,Call center,-1.3620488636100232,0.02664669760784884,1.3808404043219231,-0.23075957566039168,0,Summer,5586.495685820548,4807.1606793713345
2.657993613671731,44651.806577368705,Web,0.5327569701195665,-0.8859169292345132,0.825296761307229,0.1679502220974983,1,Summer,2652.597803399466,1429.2799452940076
7.552703964091455,53535.23289726341,Call center,-0.23850180192484044,-0.6867889455928401,0.7601931906686804,-1.4464562929923843,0,Summer,6122.224212632588,3981.1040396310627
2.29771668079169,49780.40085998917,Call center,-1.1752074837137783,0.45148749647094155,0.7331609134595983,-0.1595922113659365,1,Rainy,4511.533074630195,3078.4789233659444
5.477790738443067,65940.2714351478,Call center,-0.44728570231537373,-0.26963675644892027,-0.3450282237122883,-0.2905887465387159,2,Rainy,5180.425861485493,4729.239368015666
6.449395321711069,69044.50811871287,Call center,-2.547541144144076,-1.5846761436363395,-0.5141009568022882,-0.559634242775422,0,Rainy,2771.3744288515254,4304.749590806398
3.83412928862666,34104.517327712325,Call center,1.283032381173196,0.05442731085828131,-0.42779311423917654,-1.1591837363634108,2,Summer,6317.657239571356,2387.7276405539847
6.666204500309233,64477.5006416625,Call center,1.0586745394114134,2.0667226901397213,0.882198157494005,-1.053173763917729,1,Summer,3466.383611142929,3491.6215665429477
7.168971476060865,62739.813797865536,Agent,-0.4365680731318404,-1.1610965900108383,1.5169076596540316,-0.8711349099993522,1,Summer,4364.095720358631,5508.583851143448
4.466173885461938,,Call center,1.4095964134242223,,0.15660128205958304,0.12690380441522947,2,Rainy,7579.334171110368,5092.244007838655
4.273831114499854,52560.09080161007,Call center,0.9413792405902149,1.0164270511774907,-1.3266847383525537,0.2098325207021548,2,Rainy,3658.3090198776836,4098.437705859624
0.0,58801.01175597609,Call center,1.745511982637652,-0.5468030484310521,0.850751823620201,-0.5728343319335321,1,Summer,3535.178917299647,3776.2274805692464
5.391371288890842,73914.81726790665,Agent,-0.8784214991097168,-0.8915274753446585,-0.42214124040750955,-1.0484159592310938,1,Summer,2717.008219875112,5291.074341984171
9.51972703766809,56375.6126159682,Call center,-1.3110598118579277,-1.3058900913420255,0.8297028210858057,0.5378001846976171,2,Rainy,6231.32253170931,5305.120211369872
5.718988352348209,65032.39311761826,Call center,-0.5585516819663132,0.056560236802459495,-0.26247757342116934,0.8634492867051226,1,Rainy,4059.3972503411082,5055.707161443821
3.8112848953178102,65167.45918093351,Call center,-1.4754180115127589,-0.04275840135266504,1.0540046498489195,0.022537169494048506,0,Rainy,7555.766218928025,6437.562930694906
5.150836830295748,51251.937352906854,Web,-0.19212236112893444,0.2319816808792218,0.47188679936308603,1.0274184051977033,0,Summer,4380.069738467391,3797.526254091825
6.433390143595169,45801.84293849126,Call center,-0.6769885975963602,-0.9003639534915394,0.43475039238044283,-0.271607791994605,1,Rainy,4779.091416474608,3578.464881927579
4.758577028731704,,Call center,0.8276720232874657,,0.9657087802187861,0.3869214341873733,2,Summer,5504.987367356707,5688.971019588586
5.640595569445289,53823.17447919875,Call center,0.7897999091829263,0.17572452879195874,1.4089746105499958,1.2242205365878671,1,Summer,5975.665354498475,5886.183796686202
6.899150289752177,45875.644836900174,Web,0.12091793521681139,0.6079702521283714,0.6139230048877021,-0.39548419302474264,0,Rainy,4420.149921252755,2351.3582194927453
1.0893190454581578,47827.23576409314,Call center,0.9250565982634182,0.2749489647067963,-0.6560369587417172,-1.0334900256847306,0,Rainy,5756.18302529677,3257.5630972373233
3.217612224444671,64488.773302733076,Call center,0.01801116701137193,0.40586493327930023,-0.7271483233917441,-0.16461284599929144,0,Summer,3884.7651094654893,3747.116489576692
4.2393673168648505,54766.27250722341,Call center,1.502434428381249,-1.0151276368733555,0.938665399540241,-2.315595955112183,0,Summer,4795.603757293668,3419.8011122481207
5.272622653515316,62487.02734182309,Call center,-2.92952106555899,1.2333623609649844,-2.1825508903363064,-1.9722844116168052,0,Rainy,2674.3577795268457,2273.146114682426
5.423495320522371,63992.56831867312,Call center,-0.43431883299447055,-0.20280209388577913,-0.865181347551546,-0.9124390432112957,1,Summer,5208.913548832104,4639.89396587835
4.327098571561161,74525.84573126146,Web,0.24437020932527842,-0.5277397648958598,-0.1026300115937257,-0.46728562766753934,0,Rainy,4137.656015921694,2977.6740252610357
8.113739976177722,37366.80980436047,Call center,0.3750093697593902,0.10918736425490345,1.311741895087563,-1.2682966228856059,2,Summer,5730.876018846875,2069.236783670095
5.318349287551052,65207.888224947426,Call center,0.26792890557219745,-0.4167505760313233,0.40413338103449836,0.12150696474651515,1,Rainy,6525.13854878681,4806.411850398236
2.283918711575151,47926.56352500371,Call center,0.901302500113098,0.378606087062904,2.4584669097736014,-1.7829322314754357,1,Summer,3908.287438679853,3406.1693741102877
6.2979487673959795,78660.66186585832,Call center,-0.37988498472304816,-0.11706326479581888,-1.3968284185108994,0.9099297088894249,2,Rainy,4923.58705195558,5681.2797083124315
6.424275856547637,58587.910111650424,Call center,-1.2951189047604224,1.2831287651060033,-0.5057332011458175,-1.054154733581122,0,Rainy,8466.220124345204,5624.477682419972
5.184733057902744,47716.93871325813,Call center,0.34835466076492927,-0.6076063585828878,0.08678060027589603,1.1702014818007689,2,Summer,4081.719719373266,4940.105143132413
7.667576601694982,65656.16219850884,Call center,-0.2767718213656262,-0.864203882546994,-0.5051272810965766,1.9545418647015453,0,Summer,3447.581468750605,6081.253028663776
5.210820991301664,43404.25930441491,Call center,-0.4606818719363615,-0.10480734806046699,-0.019997129930916582,1.2330882759099353,0,Summer,4335.421188524259,4358.767542844803
4.573539571705688,45898.9699700771,Agent,0.6968157937965378,-1.87614601229199,-0.8027220987138287,-0.9507176926483184,1,Rainy,4088.818646828039,4487.40495679991
6.331411990986435,56623.90986549742,Agent,0.3228040927517503,-0.055112407527257386,1.4430917759818542,0.5358010187917266,0,Rainy,7448.577200661766,7315.0492505637085
5.551378119875436,,Call center,0.7567996357945767,,-1.7033311445923027,-0.3444816517621313,1,Rainy,2959.666024711105,4223.091446087338
2.6634753403064155,76129.97046416854,Web,0.6813495860663229,2.030008657010609,0.2972784220607179,-1.1971497708023577,0,Summer,3566.518973272122,1983.0896785846685
5.477050192643776,46738.452089475555,Call center,-0.19355316058899893,0.3342893159271987,0.29069727521648486,-0.4245498045940602,0,Summer,4936.697420051516,4097.343794610955
2.326567911831595,66042.87313863276,Call center,-1.4788949830905433,-0.4077069647307711,1.3933278235339555,-0.3061897624779692,1,Rainy,2670.344190598511,3561.813200390813
5.110487440322983,,Web,1.8430997777995062,,-0.7717891750138768,0.6721494077824197,0,Rainy,5696.874475890597,2621.7789008897603
5.118884520961701,60798.72013250335,Call center,-1.1273701825239562,-0.3413062392176537,0.537871634784082,-1.5003896941635795,2,Rainy,6221.050884101849,4206.802333473878
5.104004582375134,58969.68948396914,Call center,-0.3525636313341528,-0.5806867087287957,1.3023451130271981,-0.5231711158340456,0,Summer,7958.015712140327,4427.805058293821
6.79107319834519,71230.48327351289,Call center,0.1223521041653417,-0.6820469075504528,0.528228759671913,0.23940783953575084,0,Summer,5335.415413475847,6578.329721971401
5.48182624274165,39153.466088947345,Call center,0.6312388667336409,0.3809308204411664,0.4248902238783132,0.4799436755956423,1,Summer,4123.844981014145,5006.292542567045
7.041143416918637,,Agent,-0.9537110966260439,,0.4521281631403522,0.01878117807339989,2,Rainy,6483.342301366647,6293.4528062288855
7.159505264374369,43627.96657528498,Web,0.20750685132594457,2.0295376345676144,-1.0487319081950757,-1.1261758943583262,0,Summer,5183.594237093888,1345.305845102605
9.47545633847744,,Call center,0.3874482566048767,,-1.951074697620695,1.4212737550882588,1,Rainy,5039.322497864286,4602.6128404473475
3.1631468315195317,67738.4630926106,Call center,0.515346172281847,0.21731125779181,0.4703107332797192,2.784594869039182,0,Summer,5179.278433380066,7794.893787222534
6.890874246128013,59258.509017543074,Call center,-0.5868883685967435,1.4938147400896848,-0.03418447001492047,-1.4448713913616027,0,Summer,4934.969771187509,3944.0630713907112
6.503114536269588,55250.319119920634,Call center,-0.48085299948560684,1.12480582535227,0.7333967556570884,-0.032474889643634076,1,Rainy,4428.505920796875,3676.359545770457
5.976517541456306,51369.17998398574,Call center,-1.8474148945747253,0.3465092669262529,-0.9589067882860781,0.08126360294500728,2,Summer,4437.153068110094,3005.6551657630243
5.038434366995152,62298.193634114534,Web,1.331415586833941,1.2795316175113072,1.4156760915243594,0.1756684357130016,2,Summer,4788.448190589894,3083.9892399077944
3.189464759551095,56146.366053653466,Web,-1.0339714778450104,-0.4737779255942502,-1.9491784368945084,-0.19756487049814,1,Rainy,7089.964361430738,4102.334367232979
4.546249639079224,50762.04115577638,Agent,0.22637110864245447,-0.5647217517373,0.24023917198399009,-0.7268229239617331,2,Summer,4040.9879620418624,5436.617399379865
1.9333397282608766,80162.57691018816,Web,-0.21155202528355227,0.14738462860643167,-0.2400742244699488,0.46611985443824183,0,Rainy,5928.015739005072,4642.1712485113885
5.303425479911695,44394.80296938936,Call center,0.5767289470236788,0.06622250342070116,0.6979502804952765,0.41305680137604117,1,Summer,3027.3819940497133,4426.074886247051
4.363959060800343,51326.7991313482,Call center,-2.8255916816975777,-0.07822153878635961,-1.8725627461864607,0.8392972945975252,0,Summer,5372.8852394771175,5285.376669045918
4.9151727261180325,73887.01268651788,Agent,-0.25994672568972466,0.4716652445465487,0.01737057346934747,-0.9528528224678652,1,Rainy,4281.375564098635,6442.781994349059
6.05645943455308,56083.112517664216,Call center,1.8270966479894075,-0.702200598844198,0.47481153849945446,-0.5316697432990537,0,Rainy,4751.161393508476,4523.754159044981
4.909300233279736,56598.50107758944,Call center,-0.41942996032124924,2.6068166033369033,-0.6398802364091007,1.2169264690403672,2,Summer,5623.705331165048,6153.9186192524685
5.136591472642302,56228.38613651749,Call center,-1.247078515020262,0.8646887977543295,0.33416644490227687,0.4660908957332566,0,Rainy,4870.3665076972065,4531.984965792837
6.673332300591194,40229.53771310876,Call center,-0.2756502161075316,0.9246156966037162,1.312215031376486,-0.9237398460267894,0,Summer,1002.6847686367882,1214.4095081026821
7.968566402474598,57161.89655740326,Agent,-2.337819961587156,0.0601716824345094,-0.9737811156016498,-0.11179007568114867,0,Summer,3581.792000875731,5932.7609851066045
6.174453604798333,65784.6826360182,Web,0.8019285667032964,0.7267052422315388,-0.17946642969522736,-0.39377341678849676,0,Rainy,4533.41087739194,3545.374021316661
7.2522226908113,83440.09174864693,Call center,-0.015796764592828517,-0.8574291582581959,0.20074876565334,0.36036954760406265,1,Summer,4150.893719653353,5269.976216131854
2.958520543993659,52673.61355801375,Agent,0.7949473647302792,-0.6784994649566168,-0.5752045359671528,-0.07164983565195335,1,Summer,6542.492619374856,6342.702457783751
7.518472584508771,49228.62990268455,Call center,-0.03087337200836334,0.42884632170693177,1.5789697550121542,-1.48579552471371,0,Rainy,5075.837485958867,4415.253774656225
5.2071273356195675,71522.69702645653,Web,-1.143429563253447,0.5429432676928075,0.3676999147500608,0.563725449792171,2,Rainy,5238.660710091878,4840.959670125344
4.933146769580343,38769.90726558292,Call center,0.9552020122550203,-0.010254557228553745,-0.6444211809467,0.4922360266136814,1,Summer,3433.62022769777,3890.2636221475773
5.27513110942834,84119.95669783697,Call center,-0.5860568311308172,-1.9830053479019962,0.5352143992122654,0.6440404348096936,0,Summer,5703.75072350608,6486.660862759039
4.2474869582182855,61202.4379449874,Web,1.032606495625634,-0.5712675736761003,-0.9130122768669315,-0.6159188522256648,0,Summer,4576.522357302927,2669.688381063506
4.757942860044682,59624.90707193965,Agent,1.9805548626322598,1.202376633753894,0.3122891277338952,1.4727031406556332,1,Summer,5857.700722482897,7262.872623278019
6.496857286942058,57233.49123553687,Agent,0.6336888264169254,-2.3692309715063242,0.19114257528116665,-0.475759271981853,0,Rainy,6086.925781273056,6799.488450800909
5.272394841164969,64817.73768945106,Web,0.5061912492321299,0.2980797653454202,0.15162596699408454,0.3248610173012757,0,Rainy,353.1841336134703,2920.1206702264917
5.382019502720862,,Call center,0.013609358157150052,,-0.956918933629295,0.524857966725711,2,Rainy,3253.913859917195,4462.060732035764
7.7386147481548555,49307.44308321365,Agent,-0.5341580282507672,0.9607330542715655,-0.09913465778845126,0.5235710687537295,0,Summer,5182.296202017676,5491.396158660884
5.488181822871351,41676.08923485457,Web,0.02594504519735958,0.580062489878699,0.28662960756891515,-1.162314036970031,2,Rainy,7284.985365783927,2377.29865329369
6.165840512996354,52534.66118865042,Call center,-0.7583088019861962,-0.23708973224492594,-0.13765241783210944,1.3263003875929409,0,Summer,3695.1329561118455,5916.113300881767
5.131835692270635,62382.251081613016,Call center,-0.8182122164602347,0.31160403322669006,0.31125239052519577,0.8389824769937421,1,Summer,4237.151037698216,4998.937899474232
6.450505832594504,33911.42014604968,Web,0.25270165663763916,0.1523066439304637,-1.9960011134649798,-0.12692469634528253,0,Rainy,5414.150796177462,1888.5949379048257
3.574914365034828,,Call center,-1.8967729181540967,,0.9758351287476296,0.5256107729388286,1,Summer,4061.906720685415,4965.074188486069
4.053877503352977,49152.52112755329,Web,0.706612457980235,0.3939553281498366,1.1536893987623684,1.2481937768332816,2,Summer,6348.463149115403,4557.183875861271
7.967043492571809,68796.46636447789,Web,-0.15246513420468055,0.9933355131007979,1.477576614085315,-1.2456019124712467,0,Summer,3898.9477412024917,2816.007064501292
3.731720073222318,55164.28530792351,Agent,0.6007844529963838,0.8470743825258227,0.8718728863990243,-1.158518086826908,0,Summer,4573.960500354064,4639.613634538212
4.824254669188552,69517.46734471213,Web,1.1799418328349829,1.4459573250674713,0.3885380935289418,-1.5679476016207687,2,Summer,4112.387017603507,2831.537641358256
5.410116151698573,64134.83358316221,Call center,0.08775416314323417,-0.060137004615025844,2.209785305837437,-1.5835534825875694,2,Summer,6840.54377173346,6035.13317735099
7.1767770687522985,48317.109749411095,Call center,0.19201654328779422,-1.2887110678624207,1.9014347277716594,-0.41932216127423094,0,Summer,4961.531260763607,3180.0421121637246
3.285801429629438,48827.800991788565,Agent,0.7860336293378714,-1.1659704499577614,0.20942909477262495,-1.8468379710732699,0,Summer,4628.680142520894,5446.988673588343
6.406126862602784,81584.59807853024,Call center,-0.4484347933143272,-2.062857697678761,-0.01241059918390332,-0.20038578758984826,1,Summer,6705.883220232448,5904.564965969965
4.6363412812958185,59302.83704959086,Agent,-0.845023987907756,-0.3649028538092225,-1.3229146565777523,0.3725708623392967,1,Rainy,6503.915604258989,6408.112959872567
4.049734299133008,61930.2940391592,Call center,-0.12393226704040763,-0.3231752125567536,-0.4552816617185971,-0.8742525067224675,2,Summer,3084.9339215719388,3630.2432545318998
5.93708049018805,71501.50620818653,Web,2.0930752797277594,2.303309907769004,1.13261479123281,-0.22307652171457817,0,Rainy,4768.7166083063275,3636.903345886166
6.0593151576680615,45787.09408502092,Web,0.05781858735514235,1.4543283650936059,-0.27829921166675564,-0.5767922610438342,1,Rainy,4995.040326104279,2631.291823085482
